CIIU ID CI1,CIIU ID CI2,CIIU ID CI3,CIIU ID CI4,CIIU label CI4,CIIU label CI1,CIIU label CI2,CIIU label CI3
N,77.0,772.0,7721.0,Alquiler y arrendamiento de equipo recreativo y deportivo,Actividades de servicios administrativos y de apoyo,Actividades de alquiler y arrendamiento,Alquiler y arrendamiento de efectos personales y enseres domésticos
N,77.0,772.0,7722.0,Alquiler de videos y discos ,Actividades de servicios administrativos y de apoyo,Actividades de alquiler y arrendamiento,Alquiler y arrendamiento de efectos personales y enseres domésticos
N,77.0,772.0,7729.0,Alquiler y arrendamiento de otros efectos personales y enseres domésticos n.c.p.,Actividades de servicios administrativos y de apoyo,Actividades de alquiler y arrendamiento,Alquiler y arrendamiento de efectos personales y enseres domésticos
N,77.0,773.0,7730.0,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",Actividades de servicios administrativos y de apoyo,Actividades de alquiler y arrendamiento,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p."
N,77.0,774.0,7740.0,"Arrendamiento de propiedad intelectual y productos similares, excepto obras protegidas por derechos de autor",Actividades de servicios administrativos y de apoyo,Actividades de alquiler y arrendamiento,"Arrendamiento de propiedad intelectual y productos similares, excepto obras protegidas por derechos de autor"
N,78.0,781.0,7810.0,Actividades de agencias de empleo,Actividades de servicios administrativos y de apoyo,Actividades de empleo,Actividades de agencias de empleo
N,78.0,782.0,7820.0,Actividades de agencias de empleo temporal,Actividades de servicios administrativos y de apoyo,Actividades de empleo,Actividades de agencias de empleo temporal
N,78.0,783.0,7830.0,Otras actividades de suministro de recurso humano,Actividades de servicios administrativos y de apoyo,Actividades de empleo,Otras actividades de suministro de recurso humano
N,79.0,791.0,7911.0,Actividades de las agencias de viaje,Actividades de servicios administrativos y de apoyo,"Actividades de las agencias de viajes, operadores turísticos, servicios de reserva y actividades relacionadas",Actividades de las agencias de viajes y operadores turísticos
N,79.0,791.0,7912.0,Actividades de operadores turísticos,Actividades de servicios administrativos y de apoyo,"Actividades de las agencias de viajes, operadores turísticos, servicios de reserva y actividades relacionadas",Actividades de las agencias de viajes y operadores turísticos
N,79.0,799.0,7990.0,Otros servicios de reserva y actividades relacionadas,Actividades de servicios administrativos y de apoyo,"Actividades de las agencias de viajes, operadores turísticos, servicios de reserva y actividades relacionadas",Otros servicios de reserva y actividades relacionadas
N,80.0,801.0,8010.0,Actividades de seguridad privada,Actividades de servicios administrativos y de apoyo,Actividades de seguridad e investigación privada,Actividades de seguridad privada
N,80.0,802.0,8020.0,Actividades de servicios de sistemas de seguridad,Actividades de servicios administrativos y de apoyo,Actividades de seguridad e investigación privada,Actividades de servicios de sistemas de seguridad
N,80.0,803.0,8030.0,Actividades de detectives e investigadores privados,Actividades de servicios administrativos y de apoyo,Actividades de seguridad e investigación privada,Actividades de detectives e investigadores privados
N,81.0,811.0,8110.0,Actividades combinadas de apoyo a instalaciones,Actividades de servicios administrativos y de apoyo,"Actividades de servicios a edificios y paisajismo (jardines, zonas verdes)",Actividades combinadas de apoyo a instalaciones
N,81.0,812.0,8121.0,Limpieza general interior de edificios,Actividades de servicios administrativos y de apoyo,"Actividades de servicios a edificios y paisajismo (jardines, zonas verdes)",Actividades de limpieza
N,81.0,812.0,8129.0,Otras actividades de limpieza de edificios e instalaciones industriales,Actividades de servicios administrativos y de apoyo,"Actividades de servicios a edificios y paisajismo (jardines, zonas verdes)",Actividades de limpieza
N,81.0,813.0,8130.0,Actividades de paisajismo y servicios de mantenimiento conexos,Actividades de servicios administrativos y de apoyo,"Actividades de servicios a edificios y paisajismo (jardines, zonas verdes)",Actividades de paisajismo y servicios de mantenimiento conexos
N,82.0,821.0,8211.0,Actividades combinadas de servicios administrativos de oficina,Actividades de servicios administrativos y de apoyo,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,Actividades administrativas y de apoyo de oficina
N,82.0,821.0,8219.0,"Fotocopiado, preparación de documentos y otras actividades especializadas de apoyo a oficina",Actividades de servicios administrativos y de apoyo,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,Actividades administrativas y de apoyo de oficina
N,82.0,822.0,8220.0,Actividades de centros de llamadas (Call center),Actividades de servicios administrativos y de apoyo,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,Actividades de centros de llamadas (Call center)
N,82.0,823.0,8230.0,Organización de convenciones y eventos comerciales,Actividades de servicios administrativos y de apoyo,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,Organización de convenciones y eventos comerciales
N,82.0,829.0,8291.0,Actividades de agencias de cobranza y oficinas de calificación crediticia,Actividades de servicios administrativos y de apoyo,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,Actividades de servicios de apoyo a las empresas n.c.p.
N,82.0,829.0,8292.0,Actividades de envase y empaque,Actividades de servicios administrativos y de apoyo,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,Actividades de servicios de apoyo a las empresas n.c.p.
N,82.0,829.0,8299.0,Otras actividades de servicio de apoyo a las empresas n.c.p.,Actividades de servicios administrativos y de apoyo,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,Actividades de servicios de apoyo a las empresas n.c.p.
O,84.0,841.0,8411.0,Actividades legislativas de la administración pública,AdministraciÓn pÚblica y defensa; planes de seguridad social de afiliaciÓn obligatoria,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Administración del Estado y aplicación de la política económica y social de la comunidad
O,84.0,841.0,8412.0,Actividades ejecutivas de la administración pública,AdministraciÓn pÚblica y defensa; planes de seguridad social de afiliaciÓn obligatoria,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Administración del Estado y aplicación de la política económica y social de la comunidad
O,84.0,841.0,8413.0,"Regulación de las actividades de organismos que prestan servicios de salud, educativos, culturales y otros servicios sociales, excepto servicios de seguridad social ",AdministraciÓn pÚblica y defensa; planes de seguridad social de afiliaciÓn obligatoria,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Administración del Estado y aplicación de la política económica y social de la comunidad
O,84.0,841.0,8414.0,Actividades reguladoras y facilitadoras de la actividad económica,AdministraciÓn pÚblica y defensa; planes de seguridad social de afiliaciÓn obligatoria,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Administración del Estado y aplicación de la política económica y social de la comunidad
O,84.0,841.0,8415.0,Actividades de los otros órganos de control,AdministraciÓn pÚblica y defensa; planes de seguridad social de afiliaciÓn obligatoria,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Administración del Estado y aplicación de la política económica y social de la comunidad
O,84.0,842.0,8421.0,Relaciones exteriores ,AdministraciÓn pÚblica y defensa; planes de seguridad social de afiliaciÓn obligatoria,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Prestación de servicios a la comunidad en general
O,84.0,842.0,8422.0,Actividades de defensa,AdministraciÓn pÚblica y defensa; planes de seguridad social de afiliaciÓn obligatoria,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Prestación de servicios a la comunidad en general
O,84.0,842.0,8423.0,Orden público y actividades de seguridad,AdministraciÓn pÚblica y defensa; planes de seguridad social de afiliaciÓn obligatoria,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Prestación de servicios a la comunidad en general
O,84.0,842.0,8424.0,Administración de justicia,AdministraciÓn pÚblica y defensa; planes de seguridad social de afiliaciÓn obligatoria,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Prestación de servicios a la comunidad en general
O,84.0,843.0,8430.0,Actividades de planes de seguridad social de afiliación obligatoria,AdministraciÓn pÚblica y defensa; planes de seguridad social de afiliaciÓn obligatoria,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Actividades de planes de seguridad social de afiliación obligatoria
P,85.0,851.0,8511.0,Educación de la primera infancia,EducaciÓn,Educación,"Educación de la primera infancia, preescolar y básica primaria"
P,85.0,851.0,8512.0,Educación preescolar,EducaciÓn,Educación,"Educación de la primera infancia, preescolar y básica primaria"
P,85.0,851.0,8513.0,Educación básica primaria,EducaciÓn,Educación,"Educación de la primera infancia, preescolar y básica primaria"
P,85.0,852.0,8521.0,Educación básica secundaria ,EducaciÓn,Educación,Educación secundaria y de formación laboral
P,85.0,852.0,8522.0,Educación media académica,EducaciÓn,Educación,Educación secundaria y de formación laboral
P,85.0,852.0,8523.0,Educación media técnica y de formación laboral,EducaciÓn,Educación,Educación secundaria y de formación laboral
P,85.0,853.0,8530.0,Establecimientos que combinan diferentes niveles de educación ,EducaciÓn,Educación,Establecimientos que combinan diferentes niveles de educación 
P,85.0,854.0,8541.0,Educación técnica profesional,EducaciÓn,Educación,Educación superior
P,85.0,854.0,8542.0,Educación tecnológica,EducaciÓn,Educación,Educación superior
P,85.0,854.0,8543.0,Educación de instituciones universitarias o de escuelas tecnológicas,EducaciÓn,Educación,Educación superior
P,85.0,854.0,8544.0,Educación de universidades,EducaciÓn,Educación,Educación superior
P,85.0,855.0,8551.0,Formación académica no formal ,EducaciÓn,Educación,Otros tipos de educación
P,85.0,855.0,8552.0,Enseñanza deportiva y recreativa,EducaciÓn,Educación,Otros tipos de educación
P,85.0,855.0,8553.0,Enseñanza cultural,EducaciÓn,Educación,Otros tipos de educación
P,85.0,855.0,8559.0,Otros tipos de educación n.c.p.,EducaciÓn,Educación,Otros tipos de educación
P,85.0,856.0,8560.0,Actividades de apoyo a la educación,EducaciÓn,Educación,Actividades de apoyo a la educación
Q,86.0,861.0,8610.0,"Actividades de hospitales y clínicas, con internación",Actividades de atenciÓn de la salud humana y de asistencia social,Actividades de atención de la salud humana,"Actividades de hospitales y clínicas, con internación"
Q,86.0,862.0,8621.0,"Actividades de la práctica médica, sin internación",Actividades de atenciÓn de la salud humana y de asistencia social,Actividades de atención de la salud humana,"Actividades de práctica médica y odontológica, sin internación "
Q,86.0,862.0,8622.0,Actividades de la práctica odontológica,Actividades de atenciÓn de la salud humana y de asistencia social,Actividades de atención de la salud humana,"Actividades de práctica médica y odontológica, sin internación "
Q,86.0,869.0,8691.0,Actividades de apoyo diagnóstico,Actividades de atenciÓn de la salud humana y de asistencia social,Actividades de atención de la salud humana,Otras actividades de atención relacionadas con la salud humana
Q,86.0,869.0,8692.0,Actividades de apoyo terapéutico,Actividades de atenciÓn de la salud humana y de asistencia social,Actividades de atención de la salud humana,Otras actividades de atención relacionadas con la salud humana
Q,86.0,869.0,8699.0,Otras actividades de atención de la salud humana,Actividades de atenciÓn de la salud humana y de asistencia social,Actividades de atención de la salud humana,Otras actividades de atención relacionadas con la salud humana
Q,87.0,871.0,8710.0,Actividades de atención residencial medicalizada de tipo general,Actividades de atenciÓn de la salud humana y de asistencia social,Actividades de atención residencial medicalizada,Actividades de atención residencial medicalizada de tipo general
Q,87.0,872.0,8720.0,"Actividades de atención residencial, para el cuidado de pacientes con retardo mental, enfermedad mental y consumo de sustancias psicoactivas",Actividades de atenciÓn de la salud humana y de asistencia social,Actividades de atención residencial medicalizada,"Actividades de atención residencial, para el cuidado de pacientes con retardo mental, enfermedad mental y consumo de sustancias psicoactivas"
Q,87.0,873.0,8730.0,Actividades de atención en instituciones para el cuidado de personas mayores y/o discapacitadas,Actividades de atenciÓn de la salud humana y de asistencia social,Actividades de atención residencial medicalizada,Actividades de atención en instituciones para el cuidado de personas mayores y/o discapacitadas
Q,87.0,879.0,8790.0,Otras actividades de atención en instituciones con alojamiento,Actividades de atenciÓn de la salud humana y de asistencia social,Actividades de atención residencial medicalizada,Otras actividades de atención en instituciones con alojamiento
Q,88.0,881.0,8810.0,Actividades de asistencia social sin alojamiento para personas mayores y discapacitadas,Actividades de atenciÓn de la salud humana y de asistencia social,Actividades de asistencia social sin alojamiento,Actividades de asistencia social sin alojamiento para personas mayores y discapacitadas
Q,88.0,889.0,8890.0,Otras actividades de asistencia social sin alojamiento,Actividades de atenciÓn de la salud humana y de asistencia social,Actividades de asistencia social sin alojamiento,Otras actividades de asistencia social sin alojamiento
R,90.0,900.0,9001.0,Creación literaria,"Actividades artÍsticas, de entretenimiento y recreaciÓn","Actividades creativas, artísticas y de entretenimiento","Actividades creativas, artísticas y de entretenimiento "
R,90.0,900.0,9002.0,Creación musical,"Actividades artÍsticas, de entretenimiento y recreaciÓn","Actividades creativas, artísticas y de entretenimiento","Actividades creativas, artísticas y de entretenimiento "
R,90.0,900.0,9003.0,Creación teatral,"Actividades artÍsticas, de entretenimiento y recreaciÓn","Actividades creativas, artísticas y de entretenimiento","Actividades creativas, artísticas y de entretenimiento "
R,90.0,900.0,9004.0,Creación audiovisual,"Actividades artÍsticas, de entretenimiento y recreaciÓn","Actividades creativas, artísticas y de entretenimiento","Actividades creativas, artísticas y de entretenimiento "
R,90.0,900.0,9005.0,Artes plásticas y visuales,"Actividades artÍsticas, de entretenimiento y recreaciÓn","Actividades creativas, artísticas y de entretenimiento","Actividades creativas, artísticas y de entretenimiento "
R,90.0,900.0,9006.0,Actividades teatrales,"Actividades artÍsticas, de entretenimiento y recreaciÓn","Actividades creativas, artísticas y de entretenimiento","Actividades creativas, artísticas y de entretenimiento "
R,90.0,900.0,9007.0,Actividades de espectáculos musicales en vivo,"Actividades artÍsticas, de entretenimiento y recreaciÓn","Actividades creativas, artísticas y de entretenimiento","Actividades creativas, artísticas y de entretenimiento "
R,90.0,900.0,9008.0,Otras actividades de espectáculos en vivo,"Actividades artÍsticas, de entretenimiento y recreaciÓn","Actividades creativas, artísticas y de entretenimiento","Actividades creativas, artísticas y de entretenimiento "
R,91.0,910.0,9101.0,Actividades de bibliotecas y archivos,"Actividades artÍsticas, de entretenimiento y recreaciÓn","Actividades de bibliotecas, archivos, museos y otras actividades culturales","Actividades de bibliotecas, archivos, museos y otras actividades culturales"
R,91.0,910.0,9102.0,"Actividades y funcionamiento de museos, conservación de edificios y sitios históricos","Actividades artÍsticas, de entretenimiento y recreaciÓn","Actividades de bibliotecas, archivos, museos y otras actividades culturales","Actividades de bibliotecas, archivos, museos y otras actividades culturales"
R,91.0,910.0,9103.0,"Actividades de jardines botánicos, zoológicos y reservas naturales","Actividades artÍsticas, de entretenimiento y recreaciÓn","Actividades de bibliotecas, archivos, museos y otras actividades culturales","Actividades de bibliotecas, archivos, museos y otras actividades culturales"
R,92.0,920.0,9200.0,Actividades de juegos de azar y apuestas,"Actividades artÍsticas, de entretenimiento y recreaciÓn",Actividades de juegos de azar y apuestas,Actividades de juegos de azar y apuestas
R,93.0,931.0,9311.0,Gestión de instalaciones deportivas,"Actividades artÍsticas, de entretenimiento y recreaciÓn",Actividades deportivas y actividades recreativas y de esparcimiento,Actividades deportivas
R,93.0,931.0,9312.0,Actividades de clubes deportivos,"Actividades artÍsticas, de entretenimiento y recreaciÓn",Actividades deportivas y actividades recreativas y de esparcimiento,Actividades deportivas
R,93.0,931.0,9319.0,Otras actividades deportivas,"Actividades artÍsticas, de entretenimiento y recreaciÓn",Actividades deportivas y actividades recreativas y de esparcimiento,Actividades deportivas
R,93.0,932.0,9321.0,Actividades de parques de atracciones y parques temáticos,"Actividades artÍsticas, de entretenimiento y recreaciÓn",Actividades deportivas y actividades recreativas y de esparcimiento,Otras actividades recreativas y de esparcimiento
R,93.0,932.0,9329.0,Otras actividades recreativas y de esparcimiento n.c.p.,"Actividades artÍsticas, de entretenimiento y recreaciÓn",Actividades deportivas y actividades recreativas y de esparcimiento,Otras actividades recreativas y de esparcimiento
S,94.0,941.0,9411.0,Actividades de asociaciones empresariales y de empleadores,Otras actividades de servicios,Actividades de asociaciones,"Actividades de asociaciones empresariales y de empleadores, "
S,94.0,941.0,9412.0,Actividades de asociaciones profesionales,Otras actividades de servicios,Actividades de asociaciones,"Actividades de asociaciones empresariales y de empleadores, "
S,94.0,942.0,9420.0,Actividades de sindicatos de empleados,Otras actividades de servicios,Actividades de asociaciones,Actividades de sindicatos de empleados
S,94.0,949.0,9491.0,Actividades de asociaciones religiosas,Otras actividades de servicios,Actividades de asociaciones,Actividades de otras asociaciones
S,94.0,949.0,9492.0,Actividades de asociaciones políticas,Otras actividades de servicios,Actividades de asociaciones,Actividades de otras asociaciones
S,94.0,949.0,9499.0,Actividades de otras asociaciones n.c.p.,Otras actividades de servicios,Actividades de asociaciones,Actividades de otras asociaciones
S,95.0,951.0,9511.0,Mantenimiento y reparación de computadores y de equipo periférico,Otras actividades de servicios,"Mantenimiento y reparación de computadores, efectos personales y enseres domésticos",Mantenimiento y reparación de computadores y equipo de comunicaciones
S,95.0,951.0,9511.0,Mantenimiento y reparación de computadores y de equipo periférico,Otras actividades de servicios,Reparación de calzado y artículos de cuero,Mantenimiento y reparación de computadores y equipo de comunicaciones
S,95.0,951.0,9512.0,Mantenimiento y reparación de equipos de comunicación,Otras actividades de servicios,"Mantenimiento y reparación de computadores, efectos personales y enseres domésticos",Mantenimiento y reparación de computadores y equipo de comunicaciones
S,95.0,951.0,9512.0,Mantenimiento y reparación de equipos de comunicación,Otras actividades de servicios,Reparación de calzado y artículos de cuero,Mantenimiento y reparación de computadores y equipo de comunicaciones
S,95.0,952.0,9521.0,Mantenimiento y reparación de aparatos electrónicos de consumo,Otras actividades de servicios,"Mantenimiento y reparación de computadores, efectos personales y enseres domésticos",Mantenimiento y reparación de efectos personales y enseres domésticos
S,95.0,952.0,9521.0,Mantenimiento y reparación de aparatos electrónicos de consumo,Otras actividades de servicios,Reparación de calzado y artículos de cuero,Mantenimiento y reparación de efectos personales y enseres domésticos
S,95.0,952.0,9522.0,Mantenimiento y reparación de aparatos y equipos domésticos y de jardinería ,Otras actividades de servicios,"Mantenimiento y reparación de computadores, efectos personales y enseres domésticos",Mantenimiento y reparación de efectos personales y enseres domésticos
S,95.0,952.0,9522.0,Mantenimiento y reparación de aparatos y equipos domésticos y de jardinería ,Otras actividades de servicios,Reparación de calzado y artículos de cuero,Mantenimiento y reparación de efectos personales y enseres domésticos
S,95.0,952.0,9523.0,Reparación de calzado y artículos de cuero,Otras actividades de servicios,"Mantenimiento y reparación de computadores, efectos personales y enseres domésticos",Mantenimiento y reparación de efectos personales y enseres domésticos
S,95.0,952.0,9523.0,Reparación de calzado y artículos de cuero,Otras actividades de servicios,Reparación de calzado y artículos de cuero,Mantenimiento y reparación de efectos personales y enseres domésticos
S,95.0,952.0,9524.0,Reparación de muebles y accesorios para el hogar,Otras actividades de servicios,"Mantenimiento y reparación de computadores, efectos personales y enseres domésticos",Mantenimiento y reparación de efectos personales y enseres domésticos
S,95.0,952.0,9524.0,Reparación de muebles y accesorios para el hogar,Otras actividades de servicios,Reparación de calzado y artículos de cuero,Mantenimiento y reparación de efectos personales y enseres domésticos
S,95.0,952.0,9529.0,Mantenimiento y reparación de otros efectos personales y enseres domésticos,Otras actividades de servicios,"Mantenimiento y reparación de computadores, efectos personales y enseres domésticos",Mantenimiento y reparación de efectos personales y enseres domésticos
S,95.0,952.0,9529.0,Mantenimiento y reparación de otros efectos personales y enseres domésticos,Otras actividades de servicios,Reparación de calzado y artículos de cuero,Mantenimiento y reparación de efectos personales y enseres domésticos
S,96.0,960.0,9601.0,"Lavado y limpieza, incluso la limpieza en seco, de productos textiles y de piel",Otras actividades de servicios,Otras actividades de servicios personales,Otras actividades de servicios personales
S,96.0,960.0,9602.0,Peluquería y otros tratamientos de belleza,Otras actividades de servicios,Otras actividades de servicios personales,Otras actividades de servicios personales
S,96.0,960.0,9603.0,Pompas fúnebres y actividades relacionadas,Otras actividades de servicios,Otras actividades de servicios personales,Otras actividades de servicios personales
S,96.0,960.0,9609.0,Otras actividades de servicios personales n.c.p.,Otras actividades de servicios,Otras actividades de servicios personales,Otras actividades de servicios personales
T,97.0,970.0,9700.0,Actividades de los hogares individuales como empleadores de personal doméstico,Actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio,Actividades de los hogares individuales como empleadores de personal doméstico,Actividades de los hogares individuales como empleadores de personal doméstico
T,98.0,981.0,9810.0,Actividades no diferenciadas de los hogares individuales como productores de bienes para uso propio,Actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio,Actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio,Actividades no diferenciadas de los hogares individuales como productores de bienes para uso propio
T,98.0,982.0,9820.0,Actividades no diferenciadas de los hogares individuales como productores de servicios para uso propio,Actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio,Actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio,Actividades no diferenciadas de los hogares individuales como productores de servicios para uso propio
U,99.0,990.0,9900.0,Actividades de organizaciones y entidades extraterritoriales,Actividades de organizaciones y entidades extraterritoriales ,Actividades de organizaciones y entidades extraterritoriales,Actividades de organizaciones y entidades extraterritoriales
